transaction_group_id,transaction_type,year,franchise_id_to,franchise_id_from,player_id,extension_year,draft_year,draft_round,draft_franchise_id_original,processed_at
2767,SIGN,2010,10,,25038,,,,,2010-02-15 12:28:36.36
2768,SIGN,2010,21,,24420,,,,,2010-02-15 12:29:09.09
2768,SIGN,2010,21,,24839,,,,,2010-02-15 12:29:09.09
2769,SIGN,2010,3,,11852,,,,,2010-02-15 12:29:29.29
2770,SIGN,2010,17,,26139,,,,,2010-02-15 12:29:56.56
2771,SIGN,2010,14,,24942,,,,,2010-02-15 12:30:18.18
2771,SIGN,2010,14,,24941,,,,,2010-02-15 12:30:18.18
2772,SIGN,2010,7,,12943,,,,,2010-02-15 12:31:15.15
2772,SIGN,2010,7,,24490,,,,,2010-02-15 12:31:15.15
2773,SIGN,2010,8,,26236,,,,,2010-02-15 12:31:30.30
2774,SIGN,2010,2,,24472,,,,,2010-02-15 12:31:51.51
2775,SIGN,2010,24,,26818,,,,,2010-02-15 12:32:21.21
2776,SIGN,2010,16,,26772,,,,,2010-02-15 12:32:36.36
2777,SIGN,2010,19,,24774,,,,,2010-02-15 12:32:51.51
2777,SIGN,2010,19,,25095,,,,,2010-02-15 12:32:51.51
2778,TRADE,2010,12,15,25108,,,,,2010-02-15 12:38:16.16
2778,TRADE,2010,15,12,26398,,,,,2010-02-15 12:38:16.16
2778,TRADE,2010,15,12,26903,,,,,2010-02-15 12:38:16.16
2779,TRADE,2010,6,3,26561,,,,,2010-02-22 20:24:28.28
2780,SIGN,2010,19,,24772,,,,,2010-02-22 20:26:35.35
2781,SIGN,2010,9,,25713,,,,,2010-02-22 20:26:55.55
2782,SIGN,2010,22,,25490,,,,,2010-02-22 20:27:24.24
2783,SIGN,2010,12,,26513,,,,,2010-02-22 20:27:59.59
2784,SIGN,2010,23,,25092,,,,,2010-02-22 20:29:27.27
2784,SIGN,2010,23,,25227,,,,,2010-02-22 20:29:27.27
2784,SIGN,2010,23,,26516,,,,,2010-02-22 20:29:27.27
2785,SIGN,2010,16,,26083,,,,,2010-02-22 20:29:57.57
2786,SIGN,2010,6,,25124,,,,,2010-02-22 20:31:21.21
2787,SIGN,2010,4,,24515,,,,,2010-02-22 20:32:01.01
2788,SIGN,2010,20,,24806,,,,,2010-02-22 20:32:33.33
2789,SIGN,2010,21,,26502,,,,,2010-02-22 20:33:38.38
2789,SIGN,2010,21,,25675,,,,,2010-02-22 20:33:38.38
2790,SIGN,2010,14,,26133,,,,,2010-02-22 20:34:31.31
2790,SIGN,2010,14,,26095,,,,,2010-02-22 20:34:31.31
2790,SIGN,2010,14,,27180,,,,,2010-02-22 20:34:31.31
2791,SIGN,2010,24,,27700,,,,,2010-02-22 20:34:53.53
2792,SIGN,2010,1,,25200,,,,,2010-02-22 20:36:54.54
2792,SIGN,2010,1,,19217,,,,,2010-02-22 20:36:54.54
2793,SIGN,2010,18,,25334,,,,,2010-02-22 20:38:15.15
2793,SIGN,2010,18,,13144,,,,,2010-02-22 20:38:15.15
2794,SIGN,2010,13,,26902,,,,,2010-02-22 20:38:53.53
2795,SIGN,2010,8,,19716,,,,,2010-02-22 20:39:12.12
2796,TRADE,2010,17,13,26577,,,,,2010-02-28 12:12:30.30
2796,TRADE,2010,13,17,,,2011,3,17,2010-02-28 12:12:30.30
2796,TRADE,2010,13,17,,,2011,4,17,2010-02-28 12:12:30.30
2797,SIGN,2010,6,,27349,,,,,2010-03-01 20:05:18.18
2797,SIGN,2010,6,,25838,,,,,2010-03-01 20:05:18.18
2797,SIGN,2010,6,,25278,,,,,2010-03-01 20:05:18.18
2797,SIGN,2010,6,,26500,,,,,2010-03-01 20:05:18.18
2798,SIGN,2010,19,,25962,,,,,2010-03-01 20:06:49.49
2798,SIGN,2010,19,,20833,,,,,2010-03-01 20:06:49.49
2798,SIGN,2010,19,,24377,,,,,2010-03-01 20:06:49.49
2799,SIGN,2010,16,,26612,,,,,2010-03-01 20:08:27.27
2800,SIGN,2010,5,,26269,,,,,2010-03-01 20:08:50.50
2800,SIGN,2010,5,,23429,,,,,2010-03-01 20:08:50.50
2801,SIGN,2010,9,,26113,,,,,2010-03-01 20:09:33.33
2801,SIGN,2010,9,,24889,,,,,2010-03-01 20:09:33.33
2802,SIGN,2010,2,,24635,,,,,2010-03-01 20:12:32.32
2803,SIGN,2010,22,,25677,,,,,2010-03-01 20:13:15.15
2803,SIGN,2010,22,,25564,,,,,2010-03-01 20:13:15.15
2804,SIGN,2010,23,,24740,,,,,2010-03-01 20:14:17.17
2805,SIGN,2010,12,,24805,,,,,2010-03-01 20:14:41.41
2806,SIGN,2010,20,,27318,,,,,2010-03-01 20:15:33.33
2806,SIGN,2010,20,,26043,,,,,2010-03-01 20:15:33.33
2806,SIGN,2010,20,,24999,,,,,2010-03-01 20:15:33.33
2807,SIGN,2010,21,,27773,,,,,2010-03-01 20:16:16.16
2808,SIGN,2010,14,,12662,,,,,2010-03-01 20:16:53.53
2808,SIGN,2010,14,,26228,,,,,2010-03-01 20:16:53.53
2809,SIGN,2010,24,,27796,,,,,2010-03-01 20:17:14.14
2810,SIGN,2010,1,,28121,,,,,2010-03-01 20:17:37.37
2810,SIGN,2010,1,,26090,,,,,2010-03-01 20:17:37.37
2811,SIGN,2010,11,,23452,,,,,2010-03-01 20:17:55.55
2812,SIGN,2010,13,,26841,,,,,2010-03-01 20:18:18.18
2813,SIGN,2010,8,,26021,,,,,2010-03-01 20:18:33.33
2814,TRADE,2010,3,23,24511,,,,,2010-03-06 18:54:16.16
2815,TRADE,2010,6,3,25007,,,,,2010-03-06 18:55:28.28
2815,TRADE,2010,6,3,,,2011,2,3,2010-03-06 18:55:28.28
2816,SIGN,2010,12,,28213,,,,,2010-03-09 11:42:54.54
2817,SIGN,2010,4,,24819,,,,,2010-03-09 11:43:12.12
2818,SIGN,2010,22,,27343,,,,,2010-03-09 11:44:54.54
2818,SIGN,2010,22,,25303,,,,,2010-03-09 11:44:54.54
2818,SIGN,2010,22,,26030,,,,,2010-03-09 11:44:54.54
2818,SIGN,2010,22,,26944,,,,,2010-03-09 11:44:54.54
2818,SIGN,2010,22,,25933,,,,,2010-03-09 11:44:54.54
2819,SIGN,2010,9,,25531,,,,,2010-03-09 11:46:33.33
2819,SIGN,2010,9,,27294,,,,,2010-03-09 11:46:33.33
2819,SIGN,2010,9,,25668,,,,,2010-03-09 11:46:33.33
2820,SIGN,2010,21,,27246,,,,,2010-03-09 11:48:18.18
2820,SIGN,2010,21,,26882,,,,,2010-03-09 11:48:18.18
2821,SIGN,2010,3,,25595,,,,,2010-03-09 11:49:31.31
2821,SIGN,2010,3,,26552,,,,,2010-03-09 11:49:31.31
2821,SIGN,2010,3,,26926,,,,,2010-03-09 11:49:31.31
2822,SIGN,2010,6,,26526,,,,,2010-03-09 11:50:23.23
2822,SIGN,2010,6,,26891,,,,,2010-03-09 11:50:23.23
2822,SIGN,2010,6,,27530,,,,,2010-03-09 11:50:23.23
2823,SIGN,2010,23,,26372,,,,,2010-03-09 11:51:03.03
2823,SIGN,2010,23,,26048,,,,,2010-03-09 11:51:03.03
2823,SIGN,2010,23,,28191,,,,,2010-03-09 11:51:03.03
2824,SIGN,2010,17,,27425,,,,,2010-03-09 11:52:18.18
2824,SIGN,2010,17,,26850,,,,,2010-03-09 11:52:18.18
2824,SIGN,2010,17,,26384,,,,,2010-03-09 11:52:18.18
2824,SIGN,2010,17,,25546,,,,,2010-03-09 11:52:18.18
2825,SIGN,2010,20,,27802,,,,,2010-03-09 11:53:49.49
2825,SIGN,2010,20,,27244,,,,,2010-03-09 11:53:49.49
2825,SIGN,2010,20,,26014,,,,,2010-03-09 11:53:49.49
2825,SIGN,2010,20,,27079,,,,,2010-03-09 11:53:49.49
2825,SIGN,2010,20,,26846,,,,,2010-03-09 11:53:49.49
2826,SIGN,2010,5,,25758,,,,,2010-03-09 11:54:24.24
2827,SIGN,2010,19,,25173,,,,,2010-03-09 11:55:18.18
2827,SIGN,2010,19,,25201,,,,,2010-03-09 11:55:18.18
2827,SIGN,2010,19,,24542,,,,,2010-03-09 11:55:18.18
2828,SIGN,2010,24,,16453,,,,,2010-03-09 11:55:53.53
2828,SIGN,2010,24,,25483,,,,,2010-03-09 11:55:53.53
2828,SIGN,2010,24,,25068,,,,,2010-03-09 11:55:53.53
2829,SIGN,2010,1,,26723,,,,,2010-03-09 11:56:30.30
2829,SIGN,2010,1,,10667,,,,,2010-03-09 11:56:30.30
2829,SIGN,2010,1,,17943,,,,,2010-03-09 11:56:30.30
2829,SIGN,2010,1,,27636,,,,,2010-03-09 11:56:30.30
2830,SIGN,2010,11,,28300,,,,,2010-03-09 11:56:51.51
2831,SIGN,2010,13,,26294,,,,,2010-03-09 11:57:12.12
2832,SIGN,2010,15,,25119,,,,,2010-03-09 11:57:29.29
2833,TRADE,2010,21,13,28177,,,,,2010-03-13 23:59:02.02
2833,TRADE,2010,13,21,,,2011,4,16,2010-03-13 23:59:02.02
2834,SIGN,2010,18,,25130,,,,,2010-03-16 12:23:42.42
2834,SIGN,2010,18,,25839,,,,,2010-03-16 12:23:42.42
2835,SIGN,2010,13,,25707,,,,,2010-03-16 12:23:52.52
2836,SIGN,2010,22,,26373,,,,,2010-03-16 12:24:11.11
2836,SIGN,2010,22,,24706,,,,,2010-03-16 12:24:11.11
2836,SIGN,2010,22,,27451,,,,,2010-03-16 12:24:11.11
2837,SIGN,2010,23,,19952,,,,,2010-03-16 12:24:40.40
2837,SIGN,2010,23,,25255,,,,,2010-03-16 12:24:40.40
2837,SIGN,2010,23,,26094,,,,,2010-03-16 12:24:40.40
2837,SIGN,2010,23,,26560,,,,,2010-03-16 12:24:40.40
2838,SIGN,2010,1,,24498,,,,,2010-03-16 12:25:11.11
2838,SIGN,2010,1,,24545,,,,,2010-03-16 12:25:11.11
2838,SIGN,2010,1,,25058,,,,,2010-03-16 12:25:11.11
2839,SIGN,2010,6,,24867,,,,,2010-03-16 12:27:43.43
2839,SIGN,2010,6,,26403,,,,,2010-03-16 12:27:43.43
2839,SIGN,2010,6,,22293,,,,,2010-03-16 12:27:43.43
2839,SIGN,2010,6,,18149,,,,,2010-03-16 12:27:43.43
2840,SIGN,2010,10,,27464,,,,,2010-03-16 12:28:15.15
2840,SIGN,2010,10,,27854,,,,,2010-03-16 12:28:15.15
2841,SIGN,2010,21,,27862,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,27869,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,26722,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,27222,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,26135,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,24862,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,28202,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,27336,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,25272,,,,,2010-03-16 12:29:41.41
2841,SIGN,2010,21,,27176,,,,,2010-03-16 12:29:41.41
2842,SIGN,2010,3,,25958,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,28273,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,22713,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,25425,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,24465,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,27482,,,,,2010-03-16 12:30:43.43
2842,SIGN,2010,3,,25086,,,,,2010-03-16 12:30:43.43
2843,SIGN,2010,17,,15478,,,,,2010-03-16 12:31:14.14
2843,SIGN,2010,17,,26795,,,,,2010-03-16 12:31:14.14
2843,SIGN,2010,17,,25666,,,,,2010-03-16 12:31:14.14
2844,SIGN,2010,14,,25614,,,,,2010-03-16 12:31:55.55
2844,SIGN,2010,14,,26179,,,,,2010-03-16 12:31:55.55
2844,SIGN,2010,14,,28216,,,,,2010-03-16 12:31:55.55
2844,SIGN,2010,14,,27635,,,,,2010-03-16 12:31:55.55
2844,SIGN,2010,14,,22150,,,,,2010-03-16 12:31:55.55
2845,SIGN,2010,8,,28233,,,,,2010-03-16 12:32:44.44
2845,SIGN,2010,8,,26353,,,,,2010-03-16 12:32:44.44
2845,SIGN,2010,8,,28228,,,,,2010-03-16 12:32:44.44
2845,SIGN,2010,8,,25361,,,,,2010-03-16 12:32:44.44
2846,SIGN,2010,2,,27646,,,,,2010-03-16 12:33:17.17
2846,SIGN,2010,2,,26057,,,,,2010-03-16 12:33:17.17
2846,SIGN,2010,2,,28115,,,,,2010-03-16 12:33:17.17
2846,SIGN,2010,2,,26897,,,,,2010-03-16 12:33:17.17
2846,SIGN,2010,2,,26859,,,,,2010-03-16 12:33:17.17
2847,SIGN,2010,24,,25762,,,,,2010-03-16 12:33:47.47
2847,SIGN,2010,24,,27674,,,,,2010-03-16 12:33:47.47
2847,SIGN,2010,24,,27733,,,,,2010-03-16 12:33:47.47
2847,SIGN,2010,24,,26655,,,,,2010-03-16 12:33:47.47
2848,SIGN,2010,16,,27928,,,,,2010-03-16 12:34:07.07
2848,SIGN,2010,16,,24777,,,,,2010-03-16 12:34:07.07
2849,SIGN,2010,20,,25233,,,,,2010-03-16 12:34:37.37
2849,SIGN,2010,20,,26193,,,,,2010-03-16 12:34:37.37
2849,SIGN,2010,20,,25055,,,,,2010-03-16 12:34:37.37
2849,SIGN,2010,20,,25907,,,,,2010-03-16 12:34:37.37
2849,SIGN,2010,20,,10230,,,,,2010-03-16 12:34:37.37
2849,SIGN,2010,20,,26046,,,,,2010-03-16 12:34:37.37
2850,SIGN,2010,4,,24576,,,,,2010-03-24 21:48:15.15
2850,SIGN,2010,4,,27129,,,,,2010-03-24 21:48:15.15
2850,SIGN,2010,4,,14612,,,,,2010-03-24 21:48:15.15
2850,SIGN,2010,4,,24684,,,,,2010-03-24 21:48:15.15
2851,SIGN,2010,13,,24955,,,,,2010-03-24 21:48:40.40
2851,SIGN,2010,13,,26896,,,,,2010-03-24 21:48:40.40
2851,SIGN,2010,13,,26348,,,,,2010-03-24 21:48:40.40
2852,SIGN,2010,12,,24667,,,,,2010-03-24 21:49:24.24
2852,SIGN,2010,12,,27654,,,,,2010-03-24 21:49:24.24
2853,SIGN,2010,5,,25946,,,,,2010-03-24 21:49:56.56
2853,SIGN,2010,5,,25749,,,,,2010-03-24 21:49:56.56
2853,SIGN,2010,5,,15005,,,,,2010-03-24 21:49:56.56
2853,SIGN,2010,5,,26854,,,,,2010-03-24 21:49:56.56
2854,SIGN,2010,6,,26781,,,,,2010-03-24 21:50:35.35
2855,SIGN,2010,10,,26879,,,,,2010-03-24 21:51:52.52
2855,SIGN,2010,10,,26101,,,,,2010-03-24 21:51:52.52
2855,SIGN,2010,10,,27511,,,,,2010-03-24 21:51:52.52
2855,SIGN,2010,10,,25472,,,,,2010-03-24 21:51:52.52
2855,SIGN,2010,10,,26239,,,,,2010-03-24 21:51:52.52
2855,SIGN,2010,10,,25403,,,,,2010-03-24 21:51:52.52
2856,SIGN,2010,17,,27207,,,,,2010-03-24 21:52:49.49
2856,SIGN,2010,17,,26068,,,,,2010-03-24 21:52:49.49
2856,SIGN,2010,17,,24760,,,,,2010-03-24 21:52:49.49
2856,SIGN,2010,17,,10375,,,,,2010-03-24 21:52:49.49
2856,SIGN,2010,17,,25830,,,,,2010-03-24 21:52:49.49
2856,SIGN,2010,17,,27527,,,,,2010-03-24 21:52:49.49
2857,SIGN,2010,11,,25021,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,25032,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,27651,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,26924,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,27760,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,26244,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,27306,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,28288,,,,,2010-03-24 21:54:18.18
2857,SIGN,2010,11,,28267,,,,,2010-03-24 21:54:18.18
2858,SIGN,2010,14,,26866,,,,,2010-03-24 21:55:05.05
2858,SIGN,2010,14,,27762,,,,,2010-03-24 21:55:05.05
2858,SIGN,2010,14,,26794,,,,,2010-03-24 21:55:05.05
2858,SIGN,2010,14,,28069,,,,,2010-03-24 21:55:05.05
2858,SIGN,2010,14,,28304,,,,,2010-03-24 21:55:05.05
2859,SIGN,2010,7,,27292,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,26789,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,27068,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,25264,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,24920,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,25566,,,,,2010-03-24 21:56:02.02
2859,SIGN,2010,7,,26237,,,,,2010-03-24 21:56:02.02
2860,SIGN,2010,2,,28295,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28289,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28142,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28287,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,25860,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28312,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28160,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,27634,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28321,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,28214,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,25198,,,,,2010-03-24 21:57:42.42
2860,SIGN,2010,2,,26721,,,,,2010-03-24 21:57:42.42
2861,SIGN,2010,24,,25199,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,26864,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,25639,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,28134,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,26323,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,25895,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,25121,,,,,2010-03-24 21:58:43.43
2861,SIGN,2010,24,,21789,,,,,2010-03-24 21:58:43.43
2862,SIGN,2010,15,,27423,,,,,2010-03-24 21:59:18.18
2863,SIGN,2010,19,,25802,,,,,2010-03-24 21:59:45.45
2863,SIGN,2010,19,,28342,,,,,2010-03-24 21:59:45.45
2863,SIGN,2010,19,,26091,,,,,2010-03-24 21:59:45.45
2863,SIGN,2010,19,,25582,,,,,2010-03-24 21:59:45.45
2864,SIGN,2010,20,,25419,,,,,2010-03-24 22:00:02.02
2864,SIGN,2010,20,,27698,,,,,2010-03-24 22:00:02.02
2865,RELEASE,2010,,6,28140,,,,,2010-03-24 22:08:28.28
2866,RELEASE,2010,,4,26805,,,,,2010-03-24 22:09:03.03
2867,RELEASE,2010,,13,26348,,,,,2010-03-24 22:09:41.41
2868,TRADE,2010,6,23,27279,,,,,2010-03-24 22:18:37.37
2869,TRADE,2010,10,23,25218,,,,,2010-03-24 22:21:23.23
2869,TRADE,2010,10,23,26560,,,,,2010-03-24 22:21:23.23
2869,TRADE,2010,10,23,26516,,,,,2010-03-24 22:21:23.23
2869,TRADE,2010,23,10,20619,,,,,2010-03-24 22:21:23.23
2869,TRADE,2010,23,10,,,2011,2,10,2010-03-24 22:21:23.23
2870,TRADE,2010,5,11,25711,,,,,2010-03-24 22:24:21.21
2870,TRADE,2010,5,11,,,2011,2,11,2010-03-24 22:24:21.21
2870,TRADE,2010,11,5,27223,,,,,2010-03-24 22:24:21.21
2870,TRADE,2010,11,5,24842,,,,,2010-03-24 22:24:21.21
2870,TRADE,2010,11,5,,,2011,4,1,2010-03-24 22:24:21.21
2870,TRADE,2010,11,5,,,2011,4,5,2010-03-24 22:24:21.21
2871,RELEASE,2010,,3,27880,,,,,2010-03-24 22:27:33.33
2871,RELEASE,2010,,3,26737,,,,,2010-03-24 22:27:33.33
2871,RELEASE,2010,,3,21087,,,,,2010-03-24 22:27:33.33
2872,EXTEND,2010,22,,27420,2012,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,27211,2013,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28071,2011,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28266,2011,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28224,2013,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28326,2014,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,27178,2012,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28306,2013,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,26767,2011,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,26367,2014,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,28309,2014,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,26673,2014,,,,2010-03-25 09:34:29.29
2872,EXTEND,2010,22,,27344,2012,,,,2010-03-25 09:34:29.29
2873,EXTEND,2010,4,,28238,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,26913,2012,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,26701,2012,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28144,2012,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28272,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28316,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27385,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28294,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27188,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28350,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,25778,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27445,2012,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27525,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,28329,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27772,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27887,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,24576,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,27129,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,24684,2011,,,,2010-03-25 09:47:59.59
2873,EXTEND,2010,4,,14612,2011,,,,2010-03-25 09:47:59.59
2874,RELEASE,2010,,23,26748,,,,,2010-03-29 06:42:48.48
2875,RELEASE,2010,,24,25639,,,,,2010-03-29 06:42:50.50
2875,RELEASE,2010,,24,26655,,,,,2010-03-29 06:42:50.50
2876,EXTEND,2010,2,,28160,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26897,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28295,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,27228,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26181,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28289,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,27514,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26057,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28115,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,27646,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26859,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28321,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26721,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,26747,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28142,2011,,,,2010-03-30 09:05:57.57
2876,EXTEND,2010,2,,28312,2011,,,,2010-03-30 09:05:57.57
2877,EXTEND,2010,20,,27556,2013,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,26014,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27802,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,25055,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27883,2012,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27698,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27743,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,25907,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27973,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27546,2012,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27727,2012,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,26391,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,24806,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,26846,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27079,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,25419,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,27318,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,26043,2011,,,,2010-03-30 09:09:03.03
2877,EXTEND,2010,20,,25233,2011,,,,2010-03-30 09:09:03.03
2878,EXTEND,2010,23,,28231,2013,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,27081,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,28230,2013,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,27865,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,25092,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,28176,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,26675,2012,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,28346,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,27261,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,26462,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,28365,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,27602,2013,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,24740,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,19952,2011,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,26828,2012,,,,2010-03-30 23:46:09.09
2878,EXTEND,2010,23,,28184,2012,,,,2010-03-30 23:46:09.09
2879,EXTEND,2010,10,,26371,2014,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,27988,2014,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,26798,2014,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,27437,2014,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,26756,2014,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,26796,2013,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,25621,2012,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,27135,2011,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,27779,2011,,,,2010-03-30 23:50:29.29
2879,EXTEND,2010,10,,26560,2011,,,,2010-03-30 23:50:29.29
